Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Date,Category
/view/doi:10.18739/A2JD55,2,2,0:00:44,0,0.00%,50.00%,2017-02-01,Dataset
/view/doi:10.18739/A2JF8N,11,4,0:02:39,1,100.00%,9.09%,2017-07-01,Dataset
/view/doi:10.18739/A2JF8N,3,2,0:00:06,1,100.00%,66.67%,2017-10-01,Dataset
/view/doi:10.18739/A2JF8N,1,1,0:06:12,0,0.00%,0.00%,2017-11-01,Dataset
/view/doi:10.18739/A2JF91,1,1,0:27:32,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JG1B,9,3,0:04:22,0,0.00%,0.00%,2017-10-01,Dataset
/view/doi:10.18739/A2JG67,1,1,0:00:03,0,0.00%,0.00%,2017-05-01,Dataset
/view/doi:10.18739/A2JG7M,3,2,0:00:01,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JG80,1,1,0:01:26,0,0.00%,0.00%,2017-06-01,Dataset
/view/doi:10.18739/A2JG80,2,2,0:08:07,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2JG80,1,1,0:00:23,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JG9C,1,1,0:07:24,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JH1P,1,1,0:00:03,0,0.00%,0.00%,2017-06-01,Dataset
/view/doi:10.18739/A2JH1P,2,1,0:02:25,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2JH3F,7,5,0:01:46,3,33.33%,28.57%,2017-02-01,Dataset
/view/doi:10.18739/A2JJ79,1,1,0:00:06,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JJ8P,5,2,0:03:49,1,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JK00,1,1,0:00:21,0,0.00%,0.00%,2017-11-01,Dataset
/view/doi:10.18739/A2JK2R,48,16,0:03:21,5,40.00%,22.92%,2017-11-01,Dataset
/view/doi:10.18739/A2JK2R,8,6,0:01:20,3,0.00%,25.00%,2017-12-01,Dataset
/view/doi:10.18739/A2JK5W,1,1,0:05:29,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2JK68,1,1,0:03:03,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JK7N,2,2,0:11:46,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JM23,1,1,0:00:27,0,0.00%,0.00%,2017-04-01,Dataset
/view/doi:10.18739/A2JM23,1,1,0:00:33,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2JN93,1,1,0:00:02,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2JN93,3,1,0:00:04,0,0.00%,33.33%,2017-11-01,Dataset
/view/doi:10.18739/A2JP01,4,3,0:02:41,1,100.00%,25.00%,2017-10-01,Dataset
/view/doi:10.18739/A2JP01,1,1,0:00:17,0,0.00%,0.00%,2017-11-01,Dataset
/view/doi:10.18739/A2JP1D,14,8,0:00:23,4,25.00%,42.86%,2017-11-01,Dataset
/view/doi:10.18739/A2JP1D,2,1,0:03:41,1,0.00%,0.00%,2017-12-01,Dataset
/view/doi:10.18739/A2JP5X,2,1,0:00:03,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2JP69,2,2,0:16:59,0,0.00%,50.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JP7P,1,1,0:00:14,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2JP82,1,1,0:00:25,0,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2JQ0C,1,1,0:00:19,0,0.00%,0.00%,2017-02-01,Dataset
/view/doi:10.18739/A2JQ0C,6,5,0:02:37,3,33.33%,50.00%,2017-05-01,Dataset
/view/doi:10.18739/A2JQ1R,5,3,0:00:40,1,0.00%,20.00%,2017-01-01,Dataset
/view/doi:10.18739/A2JQ1R,1,1,0:00:28,1,0.00%,0.00%,2017-05-01,Dataset
/view/doi:10.18739/A2JR7C,1,1,0:00:07,0,0.00%,0.00%,2017-12-01,Dataset
/view/doi:10.18739/A2JR8R,9,3,0:03:27,0,0.00%,0.00%,2017-10-01,Dataset
/view/doi:10.18739/A2JS36,1,1,0:00:16,0,0.00%,0.00%,2017-04-01,Dataset
/view/doi:10.18739/A2JS6B,6,5,0:01:32,4,75.00%,66.67%,2017-09-01,Dataset
/view/doi:10.18739/A2JS7Q,2,1,0:00:10,1,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JS83,1,1,0:00:32,0,0.00%,0.00%,2017-02-01,Dataset
/view/doi:10.18739/A2JS9G,2,1,0:03:17,0,0.00%,0.00%,2017-06-01,Dataset
/view/doi:10.18739/A2JS9G,5,2,0:02:01,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2JT1S,3,3,0:00:12,0,0.00%,0.00%,2017-01-01,Dataset
/view/doi:10.18739/A2JT25,2,2,0:00:17,0,0.00%,50.00%,2017-03-01,Dataset
/view/doi:10.18739/A2JT25,1,1,0:00:22,0,0.00%,0.00%,2017-05-01,Dataset
/view/doi:10.18739/A2JV3W,3,2,0:01:12,1,100.00%,66.67%,2017-06-01,Dataset
/view/doi:10.18739/A2JV3W,1,1,0:00:44,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2JV3W,3,1,0:00:14,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JV48,2,1,0:11:52,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2JV61,1,1,0:00:05,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JV95,1,1,0:00:03,0,0.00%,0.00%,2017-10-01,Dataset
/view/doi:10.18739/A2JV95,1,1,0:10:36,0,0.00%,0.00%,2017-11-01,Dataset
/view/doi:10.18739/A2JW03,2,1,0:00:27,0,0.00%,0.00%,2017-11-01,Dataset
/view/doi:10.18739/A2JW4M,1,1,0:00:02,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JW6C,4,2,0:00:03,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JW84,1,1,0:00:16,0,0.00%,0.00%,2017-01-01,Dataset
/view/doi:10.18739/A2JW84,1,1,0:00:44,0,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2JW84,2,2,0:00:00,1,100.00%,100.00%,2017-06-01,Dataset
/view/doi:10.18739/A2JW84,4,3,0:15:38,2,50.00%,50.00%,2017-07-01,Dataset
/view/doi:10.18739/A2JW84,2,1,0:10:28,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JW84,1,1,0:00:00,0,0.00%,100.00%,2017-10-01,Dataset
/view/doi:10.18739/A2JW84,9,5,0:03:33,0,0.00%,22.22%,2017-11-01,Dataset
/view/doi:10.18739/A2JW84,1,1,0:00:19,0,0.00%,0.00%,2017-12-01,Dataset
/view/doi:10.18739/A2JW9H,8,5,0:01:18,0,0.00%,12.50%,2017-03-01,Dataset
/view/doi:10.18739/A2JW9H,1,1,0:02:33,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2JZ2J,6,3,0:01:45,0,0.00%,16.67%,2017-07-01,Dataset
/view/doi:10.18739/A2JZ3X,13,2,0:02:08,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JZ49,2,2,0:00:03,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2JZ5P,3,2,0:01:06,1,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2JZ62,4,2,0:00:48,0,0.00%,0.00%,2017-10-01,Dataset
/view/doi:10.18739/A2K026,1,1,0:00:00,0,0.00%,100.00%,2017-02-01,Dataset
/view/doi:10.18739/A2K026,1,1,0:00:00,0,0.00%,100.00%,2017-07-01,Dataset
/view/doi:10.18739/A2K03K,1,1,0:01:46,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2K05B,1,1,0:00:02,0,0.00%,0.00%,2017-06-01,Dataset
/view/doi:10.18739/A2K05B,6,1,0:00:37,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2K06Q,2,2,0:01:00,0,0.00%,0.00%,2017-01-01,Dataset
/view/doi:10.18739/A2K06Q,1,1,0:01:23,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2K06Q,5,3,0:00:53,0,0.00%,0.00%,2017-11-01,Dataset
/view/doi:10.18739/A2K073,4,4,0:05:37,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2K08G,7,7,0:11:20,2,100.00%,71.43%,2017-02-01,Dataset
/view/doi:10.18739/A2K08G,2,2,0:00:00,2,100.00%,100.00%,2017-03-01,Dataset
/view/doi:10.18739/A2K08G,4,2,0:00:14,2,0.00%,50.00%,2017-04-01,Dataset
/view/doi:10.18739/A2K08G,1,1,0:00:33,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2K08G,1,1,0:00:50,0,0.00%,0.00%,2017-11-01,Dataset
/view/doi:10.18739/A2K09V,2,2,0:00:52,0,0.00%,50.00%,2017-04-01,Dataset
/view/doi:10.18739/A2K09V,2,1,0:01:01,0,0.00%,0.00%,2017-05-01,Dataset
/view/doi:10.18739/A2K09V,1,1,0:00:25,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2K09V,1,1,0:00:09,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2K09V,1,1,0:00:00,0,0.00%,100.00%,2017-12-01,Dataset
/view/doi:10.18739/A2K22W,5,1,0:02:15,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2K238,1,1,0:00:01,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2K24N,6,4,0:01:54,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2K31V,1,1,0:00:00,1,100.00%,100.00%,2017-01-01,Dataset
/view/doi:10.18739/A2K33M,1,1,0:03:05,1,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2K35C,1,1,0:00:01,0,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2K35C,1,1,0:00:15,0,0.00%,0.00%,2017-05-01,Dataset
/view/doi:10.18739/A2K36R,1,1,0:00:12,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2K374,1,1,0:01:06,0,0.00%,0.00%,2017-02-01,Dataset
/view/doi:10.18739/A2K374,4,4,0:01:36,2,100.00%,50.00%,2017-03-01,Dataset
/view/doi:10.18739/A2K374,1,1,0:00:00,1,100.00%,100.00%,2017-05-01,Dataset
/view/doi:10.18739/A2K38H,1,1,0:00:29,0,0.00%,0.00%,2017-02-01,Dataset
/view/doi:10.18739/A2K38H,1,1,0:00:01,0,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2K51J,3,3,0:03:22,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2K51J,1,1,0:04:35,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2K59K,1,1,0:00:06,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2K60H,1,1,0:00:01,0,0.00%,0.00%,2017-04-01,Dataset
/view/doi:10.18739/A2K60H,6,1,0:02:30,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2K61W,2,1,0:00:50,0,0.00%,0.00%,2017-06-01,Dataset
/view/doi:10.18739/A2K61W,2,1,0:00:02,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2K63N,1,1,0:00:16,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2K641,2,1,0:00:08,0,0.00%,50.00%,2017-06-01,Dataset
/view/doi:10.18739/A2K641,2,2,0:00:08,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2K65D,1,1,0:18:22,0,0.00%,0.00%,2017-04-01,Dataset
/view/doi:10.18739/A2K65D,2,2,0:00:01,0,0.00%,0.00%,2017-05-01,Dataset
/view/doi:10.18739/A2K65D,12,5,0:01:51,2,0.00%,0.00%,2017-06-01,Dataset
/view/doi:10.18739/A2K65D,8,2,0:00:51,0,0.00%,0.00%,2017-12-01,Dataset
/view/doi:10.18739/A2K66S,12,5,0:01:43,0,0.00%,8.33%,2017-02-01,Dataset
/view/doi:10.18739/A2K66S,1,1,0:01:06,0,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2K798,4,1,0:00:49,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2K806,1,1,0:00:03,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2K806,1,1,0:00:00,0,0.00%,100.00%,2017-12-01,Dataset
/view/doi:10.18739/A2K81K,2,2,0:00:02,0,0.00%,50.00%,2017-08-01,Dataset
/view/doi:10.18739/A2K82Z,3,1,0:03:40,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2K83B,2,1,0:06:53,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2K83B,1,1,0:00:00,0,0.00%,100.00%,2017-10-01,Dataset
/view/doi:10.18739/A2K83B,2,2,0:00:36,0,0.00%,50.00%,2017-11-01,Dataset
/view/doi:10.18739/A2K84Q,1,1,0:00:17,0,0.00%,0.00%,2017-10-01,Dataset
/view/doi:10.18739/A2K84Q,3,2,0:00:54,1,0.00%,33.33%,2017-11-01,Dataset
/view/doi:10.18739/A2K89M,30,12,0:02:46,7,14.29%,16.67%,2017-01-01,Dataset
/view/doi:10.18739/A2K89M,12,7,0:03:39,6,33.33%,33.33%,2017-02-01,Dataset
/view/doi:10.18739/A2K89M,2,2,0:03:14,2,50.00%,50.00%,2017-03-01,Dataset
/view/doi:10.18739/A2K89M,8,7,0:00:49,7,42.86%,37.50%,2017-04-01,Dataset
/view/doi:10.18739/A2K89M,1,1,0:00:00,1,100.00%,100.00%,2017-06-01,Dataset
/view/doi:10.18739/A2K89M,1,1,0:04:53,1,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2K89M,3,3,0:00:00,3,100.00%,100.00%,2017-08-01,Dataset
/view/doi:10.18739/A2K89M,3,3,0:00:51,3,66.67%,66.67%,2017-11-01,Dataset
/view/doi:10.18739/A2K89M,3,3,0:00:00,3,100.00%,100.00%,2017-12-01,Dataset
/view/doi:10.18739/A2K89M),1,1,0:00:03,1,0.00%,0.00%,2017-01-01,Dataset
/view/doi:10.18739/A2K90J,1,1,0:10:58,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2K942,1,1,0:00:00,1,100.00%,100.00%,2017-07-01,Dataset
/view/doi:10.18739/A2K95F,1,1,0:02:36,0,0.00%,0.00%,2017-01-01,Dataset
/view/doi:10.18739/A2K95F,1,1,0:00:00,0,0.00%,100.00%,2017-03-01,Dataset
/view/doi:10.18739/A2K95F,1,1,0:00:26,0,0.00%,0.00%,2017-04-01,Dataset
/view/doi:10.18739/A2K95F,5,3,0:00:05,0,0.00%,0.00%,2017-11-01,Dataset
/view/doi:10.18739/A2K95F,3,2,0:00:19,1,0.00%,33.33%,2017-12-01,Dataset
/view/doi:10.18739/A2K96T,2,2,0:00:20,0,0.00%,0.00%,2017-04-01,Dataset
/view/doi:10.18739/A2K96T,2,1,0:01:13,0,0.00%,0.00%,2017-05-01,Dataset
/view/doi:10.18739/A2K96T,12,6,0:04:04,3,33.33%,25.00%,2017-06-01,Dataset
/view/doi:10.18739/A2KB8X,1,1,0:02:04,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2KC07,2,2,0:03:41,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KC1M,1,1,0:01:12,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2KC3C,2,1,0:01:08,0,0.00%,0.00%,2017-11-01,Dataset
/view/doi:10.18739/A2KC3C,1,1,0:00:12,0,0.00%,0.00%,2017-12-01,Dataset
/view/doi:10.18739/A2KC88,4,1,0:00:15,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2KC9N,3,2,0:14:46,0,0.00%,33.33%,2017-08-01,Dataset
/view/doi:10.18739/A2KD0K,2,2,0:19:51,0,0.00%,50.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KD2B,1,1,0:00:00,0,0.00%,100.00%,2017-02-01,Dataset
/view/doi:10.18739/A2KD2B,1,1,0:00:37,0,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2KD3Q,2,2,0:01:26,0,0.00%,0.00%,2017-01-01,Dataset
/view/doi:10.18739/A2KD3Q,5,3,0:00:59,0,0.00%,0.00%,2017-11-01,Dataset
/view/doi:10.18739/A2KD3Q,4,3,0:01:07,0,0.00%,25.00%,2017-12-01,Dataset
/view/doi:10.18739/A2KD43,1,1,0:00:12,0,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2KD5G,5,5,0:11:03,0,0.00%,0.00%,2017-04-01,Dataset
/view/doi:10.18739/A2KD5G,1,1,0:26:35,0,0.00%,0.00%,2017-05-01,Dataset
/view/doi:10.18739/A2KD5G,1,1,0:04:23,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2KD5G,1,1,0:00:22,0,0.00%,0.00%,2017-11-01,Dataset
/view/doi:10.18739/A2KD5G,1,1,0:00:00,0,0.00%,100.00%,2017-12-01,Dataset
/view/doi:10.18739/A2KD6V,2,2,0:00:03,0,0.00%,50.00%,2017-07-01,Dataset
/view/doi:10.18739/A2KD6V,1,1,0:01:47,0,0.00%,0.00%,2017-12-01,Dataset
/view/doi:10.18739/A2KF8Z,3,1,0:00:27,1,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KG21,2,1,0:03:40,0,0.00%,0.00%,2017-10-01,Dataset
/view/doi:10.18739/A2KG7X,2,2,0:11:32,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2KG89,1,1,0:00:10,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2KG89,2,2,0:00:52,0,0.00%,50.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KH0M,1,1,0:00:03,0,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2KH0M,1,1,0:00:00,0,0.00%,100.00%,2017-11-01,Dataset
/view/doi:10.18739/A2KH10,1,1,0:01:03,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2KH2C,1,1,0:19:53,0,0.00%,0.00%,2017-04-01,Dataset
/view/doi:10.18739/A2KH3R,3,3,0:00:10,0,0.00%,33.33%,2017-01-01,Dataset
/view/doi:10.18739/A2KH3R,1,1,0:00:00,0,0.00%,100.00%,2017-02-01,Dataset
/view/doi:10.18739/A2KJ7M,1,1,0:00:03,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KJ80,3,3,0:00:22,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KK09,1,1,0:00:00,0,0.00%,100.00%,2017-12-01,Dataset
/view/doi:10.18739/A2KK56,1,1,0:00:09,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KK6K,1,1,0:06:52,1,0.00%,0.00%,2017-02-01,Dataset
/view/doi:10.18739/A2KK6K,2,1,0:02:16,1,0.00%,50.00%,2017-06-01,Dataset
/view/doi:10.18739/A2KK9Q,1,1,0:00:03,0,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2KM2D,1,1,0:00:08,0,0.00%,0.00%,2017-04-01,Dataset
/view/doi:10.18739/A2KM2D,1,1,0:00:40,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2KM3S,1,1,0:01:12,0,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2KM3S,3,3,0:03:23,0,0.00%,0.00%,2017-04-01,Dataset
/view/doi:10.18739/A2KM3S,2,1,0:00:39,0,0.00%,0.00%,2017-06-01,Dataset
/view/doi:10.18739/A2KM3S,4,2,0:01:21,1,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2KN68,1,1,0:00:21,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KN7N,3,3,0:00:02,1,100.00%,66.67%,2017-10-01,Dataset
/view/doi:10.18739/A2KN81,1,1,0:03:15,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2KN81,4,4,0:02:37,0,0.00%,0.00%,2017-11-01,Dataset
/view/doi:10.18739/A2KN9D,5,4,0:04:20,0,0.00%,40.00%,2017-11-01,Dataset
/view/doi:10.18739/A2KP4V,1,1,0:00:52,0,0.00%,0.00%,2017-01-01,Dataset
/view/doi:10.18739/A2KP4V,1,1,0:00:06,0,0.00%,0.00%,2017-04-01,Dataset
/view/doi:10.18739/A2KP57,2,1,0:00:03,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2KP6M,1,1,0:00:00,0,0.00%,100.00%,2017-09-01,Dataset
/view/doi:10.18739/A2KP6M,6,6,0:08:02,6,83.33%,83.33%,2017-11-01,Dataset
/view/doi:10.18739/A2KP70,2,2,0:00:11,1,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KQ0P,4,3,0:06:22,1,0.00%,50.00%,2017-01-01,Dataset
/view/doi:10.18739/A2KQ0P,1,1,0:01:08,1,0.00%,0.00%,2017-02-01,Dataset
/view/doi:10.18739/A2KQ0P,1,1,0:00:00,1,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2KQ0P,1,1,0:00:06,0,0.00%,0.00%,2017-04-01,Dataset
/view/doi:10.18739/A2KQ0P,4,2,0:00:38,0,0.00%,0.00%,2017-11-01,Dataset
/view/doi:10.18739/A2KQ12,1,1,0:00:12,0,0.00%,0.00%,2017-02-01,Dataset
/view/doi:10.18739/A2KQ3T,1,1,0:00:25,0,0.00%,0.00%,2017-06-01,Dataset
/view/doi:10.18739/A2KQ3T,2,2,0:01:52,0,0.00%,0.00%,2017-07-01,Dataset
/view/doi:10.18739/A2KR5X,1,1,0:00:02,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KR5X,1,1,0:00:12,0,0.00%,0.00%,2017-12-01,Dataset
/view/doi:10.18739/A2KR69,2,2,0:00:00,1,100.00%,100.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KR69,2,2,0:00:15,0,0.00%,50.00%,2017-09-01,Dataset
/view/doi:10.18739/A2KR9F,7,4,0:03:33,0,0.00%,14.29%,2017-10-01,Dataset
/view/doi:10.18739/A2KS58,2,2,0:13:39,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KS6N,1,1,0:00:00,1,100.00%,100.00%,2017-03-01,Dataset
/view/doi:10.18739/A2KS6N,2,2,0:00:00,2,100.00%,100.00%,2017-09-01,Dataset
/view/doi:10.18739/A2KS8D,1,1,0:02:42,0,0.00%,0.00%,2017-06-01,Dataset
/view/doi:10.18739/A2KS8D,2,1,0:00:02,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KV36,3,2,0:00:52,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KV6B,1,1,0:01:32,0,0.00%,0.00%,2017-10-01,Dataset
/view/doi:10.18739/A2KV7Q,1,1,0:00:08,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2KV7Q,2,1,0:04:04,0,0.00%,0.00%,2017-11-01,Dataset
/view/doi:10.18739/A2KV9G,3,2,0:01:59,0,0.00%,0.00%,2017-11-01,Dataset
/view/doi:10.18739/A2KW3J,1,1,0:05:48,0,0.00%,0.00%,2017-02-01,Dataset
/view/doi:10.18739/A2KW3J,2,1,0:00:24,1,0.00%,50.00%,2017-10-01,Dataset
/view/doi:10.18739/A2KW59,1,1,0:00:14,0,0.00%,0.00%,2017-04-01,Dataset
/view/doi:10.18739/A2KW59,2,2,0:00:25,2,50.00%,50.00%,2017-09-01,Dataset
/view/doi:10.18739/A2KW72,1,1,0:11:33,0,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2KW8F,1,1,0:07:35,0,0.00%,0.00%,2017-01-01,Dataset
/view/doi:10.18739/A2KW8F,4,3,0:10:56,0,0.00%,25.00%,2017-07-01,Dataset
/view/doi:10.18739/A2KW9T,44,26,0:03:35,10,50.00%,27.27%,2017-07-01,Dataset
/view/doi:10.18739/A2KW9T,1,1,0:00:51,1,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KX0R,3,3,0:00:54,1,0.00%,0.00%,2017-01-01,Dataset
/view/doi:10.18739/A2KZ2V,6,5,0:02:44,0,0.00%,16.67%,2017-07-01,Dataset
/view/doi:10.18739/A2KZ2V,4,3,0:00:41,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2KZ37,3,3,0:00:56,0,0.00%,33.33%,2017-07-01,Dataset
/view/doi:10.18739/A2KZ7R,5,3,0:00:54,0,0.00%,20.00%,2017-11-01,Dataset
/view/doi:10.18739/A2M02H,1,1,0:15:57,0,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2M02H,1,1,0:00:00,0,0.00%,100.00%,2017-05-01,Dataset
/view/doi:10.18739/A2M03W,1,1,0:00:00,0,0.00%,100.00%,2017-02-01,Dataset
/view/doi:10.18739/A2M048,1,1,0:00:00,0,0.00%,100.00%,2017-08-01,Dataset
/view/doi:10.18739/A2M05N,1,1,0:00:04,0,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2M061,1,1,0:00:24,0,0.00%,0.00%,2017-01-01,Dataset
/view/doi:10.18739/A2M061,1,1,0:00:47,1,0.00%,0.00%,2017-04-01,Dataset
/view/doi:10.18739/A2M061,2,2,0:00:02,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2M07D,1,1,0:00:00,0,0.00%,100.00%,2017-07-01,Dataset
/view/doi:10.18739/A2M08S,1,1,0:00:55,0,0.00%,0.00%,2017-02-01,Dataset
/view/doi:10.18739/A2M08S,2,2,0:00:50,0,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2M08S,1,1,0:17:12,0,0.00%,0.00%,2017-06-01,Dataset
/view/doi:10.18739/A2M17R,4,3,0:08:28,0,0.00%,0.00%,2017-06-01,Dataset
/view/doi:10.18739/A2M17R,3,1,0:00:25,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2M21T,1,1,0:00:00,0,0.00%,100.00%,2017-07-01,Dataset
/view/doi:10.18739/A2M226,5,1,0:03:53,0,0.00%,0.00%,2017-08-01,Dataset
/view/doi:10.18739/A2M23K,1,1,0:00:00,0,0.00%,100.00%,2017-08-01,Dataset
/view/doi:10.18739/A2M26Q,3,1,0:02:03,0,0.00%,0.00%,2017-09-01,Dataset
/view/doi:10.18739/A2M349,1,1,0:00:00,1,100.00%,100.00%,2017-10-01,Dataset
/view/doi:10.18739/A2M35P,6,2,0:00:03,1,0.00%,16.67%,2017-08-01,Dataset
/view/doi:10.18739/A2M35P,2,2,0:00:00,2,100.00%,100.00%,2017-12-01,Dataset
/view/doi:10.18739/A2M362,4,1,0:02:32,0,0.00%,0.00%,2017-03-01,Dataset
/view/doi:10.18739/A2M362,1,1,0:15:10,0,0.00%,0.00%,2017-04-01,Dataset
/view/doi:10.18739/A2M362,1,1,0:00:34,0,0.00%,0.00%,2017-06-01,Dataset
/view/doi:10.18739/A2M37F,1,1,0:00:20,0,0.00%,0.00%,2017-01-01,Dataset
