Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Date,Category
/catalog/view/doi:10.18739/A27S7HS3W,4,3,0:04:45,0,0.00%,0.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A27S7HS4C,3,2,0:00:59,0,0.00%,0.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A27S7HS4C,2,2,0:01:29,0,0.00%,0.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A27S7HS4C,1,1,0:00:00,1,100.00%,100.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A27S7X,1,1,0:01:02,0,0.00%,0.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A27S7X,2,2,0:18:13,2,0.00%,50.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A27S9P,1,1,0:00:00,0,0.00%,100.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A27S9P,1,1,0:00:00,0,0.00%,100.00%,2019-05-01,Dataset
/catalog/view/doi:10.18739/A27S9P,5,4,0:01:18,0,0.00%,40.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A27S9P,2,2,0:00:23,1,100.00%,50.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A27S9P,2,2,0:00:19,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A27T10,2,2,0:00:00,2,100.00%,100.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A27T10,1,1,0:00:00,1,100.00%,100.00%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A27V4G,2,1,0:00:55,0,0.00%,0.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A27V4G,2,1,0:01:03,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A27V9C,1,1,0:13:27,0,0.00%,0.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A27W09,1,1,0:01:28,0,0.00%,0.00%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A27W09,2,2,0:00:00,1,100.00%,100.00%,2019-04-01,Dataset
/catalog/view/doi:10.18739/A27W09,2,2,0:00:31,0,0.00%,50.00%,2019-05-01,Dataset
/catalog/view/doi:10.18739/A27W09,1,1,0:00:09,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A27W22,1,1,0:01:03,0,0.00%,0.00%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A27W67535,5,4,0:05:15,0,0.00%,20.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A27W67535,1,1,0:00:00,0,0.00%,100.00%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A27W67535,4,4,0:00:00,2,100.00%,100.00%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A27W67535,2,2,0:00:28,1,100.00%,50.00%,2019-04-01,Dataset
/catalog/view/doi:10.18739/A27W67535,1,1,0:00:00,0,0.00%,100.00%,2019-05-01,Dataset
/catalog/view/doi:10.18739/A27W67535,2,2,0:04:48,1,0.00%,0.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A27W67535,1,1,0:08:47,0,0.00%,0.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A27W67535,1,1,0:04:57,0,0.00%,0.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A27W6754N,1,1,0:00:02,0,0.00%,0.00%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A27W6754N,2,1,0:00:11,0,0.00%,50.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A27W6754N,10,3,0:04:29,1,0.00%,10.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A27W6756M,1,1,0:00:23,0,0.00%,0.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A27W6758K,1,1,0:00:46,0,0.00%,0.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A27W6758K,2,2,0:00:07,0,0.00%,0.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A27W6758K,2,2,0:06:32,0,0.00%,50.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A27W9Q,1,1,0:00:37,0,0.00%,0.00%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A2803S,1,1,0:00:16,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A2804XJ6D,2,1,0:00:09,0,0.00%,0.00%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A2804XJ6D,1,1,0:00:03,0,0.00%,0.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A2804XJ9V,1,1,0:01:06,0,0.00%,0.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A2804XJ9V,2,2,0:00:15,1,0.00%,50.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A2804XK1F,6,5,0:03:32,1,100.00%,50.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A2804XK1F,5,4,0:01:38,0,0.00%,20.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A2806X,1,1,0:00:00,0,0.00%,100.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A28257,1,1,0:00:35,0,0.00%,0.00%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A28257,1,1,0:00:49,0,0.00%,0.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A2828C,1,1,0:00:00,0,0.00%,100.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A2828C,1,1,0:00:20,0,0.00%,0.00%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A2830P,1,1,0:01:09,0,0.00%,0.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A2830P,1,1,0:00:00,0,0.00%,100.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A2833MX9Q,2,1,0:02:47,0,0.00%,0.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A2833MZ0T,3,3,0:00:19,0,0.00%,0.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A2836Z,1,1,0:00:00,1,100.00%,100.00%,2019-05-01,Dataset
/catalog/view/doi:10.18739/A2836Z,2,2,0:02:31,2,50.00%,50.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A2836Z,1,1,0:00:00,1,100.00%,100.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A2860Q,1,1,0:00:16,0,0.00%,0.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A2862BB03,1,1,0:00:00,1,100.00%,100.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A2862BB60,1,1,0:00:12,0,0.00%,0.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A2863V,1,1,0:00:16,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A28647,1,1,0:00:20,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A2868R,1,1,0:00:19,0,0.00%,0.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A2868R,5,3,0:00:09,1,0.00%,0.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A2886P,1,1,0:00:10,0,0.00%,0.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A28911Q99,14,9,0:06:31,5,40.00%,50.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A28911Q99,1,1,0:00:03,0,0.00%,0.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A28911R0D,13,8,0:05:25,2,50.00%,30.77%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A28911R0D,1,1,0:00:10,0,0.00%,0.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A28914,1,1,0:00:36,0,0.00%,0.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A28C0F,1,1,0:00:47,0,0.00%,0.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A28C1T,1,1,0:06:46,0,0.00%,0.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A28C26,2,2,0:18:55,0,0.00%,50.00%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A28C26,1,1,0:00:00,0,0.00%,100.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A28C6Q,6,5,0:00:03,4,75.00%,83.33%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A28C6Q,17,10,0:02:16,6,66.67%,29.41%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A28C6Q,3,2,0:00:50,1,100.00%,66.67%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A28C6Q,1,1,0:00:00,1,100.00%,100.00%,2019-05-01,Dataset
/catalog/view/doi:10.18739/A28C6Q,1,1,0:00:00,1,100.00%,100.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A28C6Q,2,2,0:00:00,1,100.00%,100.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A28C6Q,2,2,0:00:00,2,50.00%,100.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A28C9R366,7,6,0:02:41,4,50.00%,71.43%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A28C9R366,3,2,0:00:36,2,50.00%,66.67%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A28C9R366,2,1,0:04:13,1,0.00%,50.00%,2019-04-01,Dataset
/catalog/view/doi:10.18739/A28C9R366,2,2,0:00:06,2,50.00%,50.00%,2019-05-01,Dataset
/catalog/view/doi:10.18739/A28C9R366,2,1,0:00:18,1,0.00%,50.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A28C9R366,3,1,0:00:20,1,0.00%,0.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A28C9R366,2,2,0:00:26,1,100.00%,50.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A28C9R366,2,2,0:00:00,1,100.00%,100.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A28C9R37P,2,2,0:17:34,0,0.00%,0.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A28C9R37P,3,3,0:00:19,0,0.00%,66.67%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A28C9R37P,2,2,0:06:37,0,0.00%,50.00%,2019-04-01,Dataset
/catalog/view/doi:10.18739/A28C9R37P,4,2,0:00:29,0,0.00%,25.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A28C9R40R,8,7,0:01:22,5,60.00%,50.00%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A28C9R40R,1,1,0:00:00,1,100.00%,100.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A28C9R40R,1,1,0:00:00,1,0.00%,100.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A28C9R436,2,1,0:00:05,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A28D3X,1,1,0:03:12,0,0.00%,0.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A28D3X,4,1,0:02:09,0,0.00%,0.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A28G0G,2,2,0:20:26,0,0.00%,50.00%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A28G6R,1,1,0:24:34,1,0.00%,0.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A28G74,1,1,0:14:00,1,0.00%,0.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A28G8FG9H,4,2,0:14:38,1,0.00%,50.00%,2019-04-01,Dataset
/catalog/view/doi:10.18739/A28G8FG9H,2,2,0:00:00,2,100.00%,100.00%,2019-05-01,Dataset
/catalog/view/doi:10.18739/A28G8FH70,1,1,0:00:00,0,0.00%,100.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A28G8FH70,4,3,0:03:15,0,0.00%,0.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A28G8FH70,2,1,0:03:08,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A28G9W,1,1,0:00:00,1,100.00%,100.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A28J6F,1,1,0:00:00,0,0.00%,100.00%,2019-05-01,Dataset
/catalog/view/doi:10.18739/A28J6F,2,1,0:07:03,0,0.00%,0.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A28J6F,1,1,0:00:08,0,0.00%,0.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A28K3N,1,1,0:12:53,0,0.00%,0.00%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A28K3N,5,4,0:09:37,0,0.00%,40.00%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A28K3N,1,1,0:06:49,0,0.00%,0.00%,2019-04-01,Dataset
/catalog/view/doi:10.18739/A28K3N,2,2,0:00:03,1,0.00%,50.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A28K3N,1,1,0:00:00,0,0.00%,100.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A28K3N,1,1,0:00:00,0,0.00%,100.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A28K41,2,1,0:00:24,0,0.00%,0.00%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A28K41,1,1,0:02:02,0,0.00%,0.00%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A28K41,1,1,0:00:44,0,0.00%,0.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A28K5D,2,1,0:01:54,1,0.00%,50.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A28K74W5W,27,8,0:01:39,4,0.00%,14.81%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A28K74W5W,3,3,0:00:26,1,100.00%,33.33%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A28K74W5W,3,2,0:05:35,2,50.00%,66.67%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A28K74W5W,2,2,0:00:00,2,100.00%,100.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A28K74W7V,9,7,0:01:41,2,0.00%,11.11%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A28K74W7V,2,2,0:00:00,2,100.00%,100.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A28K74W8B,1,1,0:00:05,0,0.00%,0.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A28K75,1,1,0:00:00,1,100.00%,100.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A28K8J,2,1,0:00:29,0,0.00%,0.00%,2019-05-01,Dataset
/catalog/view/doi:10.18739/A28K8J,1,1,0:01:54,0,0.00%,0.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A28K8J,3,1,0:03:55,0,0.00%,0.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A28K9X,2,2,0:01:01,0,0.00%,0.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A28K9X,1,1,0:00:09,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A28N6G,1,1,0:00:26,0,0.00%,0.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A28P29,1,1,0:00:00,0,0.00%,100.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A28P3P,1,1,0:00:17,0,0.00%,0.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A28P42,1,1,0:00:00,1,100.00%,100.00%,2019-04-01,Dataset
/catalog/view/doi:10.18739/A28P42,1,1,0:01:24,1,0.00%,0.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A28P5V90T,2,1,0:14:52,0,0.00%,0.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A28P5V90T,2,1,0:03:54,0,0.00%,0.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A28P5V92S,45,43,0:02:40,37,94.59%,88.89%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A28P5V92S,1,1,0:00:00,0,0.00%,100.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A28P6T,1,1,0:01:05,1,0.00%,0.00%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A28P6T,3,2,0:02:52,2,50.00%,66.67%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A28P6T,1,1,0:00:00,1,100.00%,100.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A28P8K,1,1,0:00:19,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A28Q18,7,6,0:12:59,5,60.00%,71.43%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A28Q18,2,2,0:00:20,1,0.00%,0.00%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A28Q18,2,2,0:00:07,1,0.00%,0.00%,2019-04-01,Dataset
/catalog/view/doi:10.18739/A28Q18,1,1,0:00:22,0,0.00%,0.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A28Q18,2,2,0:01:01,1,100.00%,50.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A28Q18,2,2,0:00:00,1,100.00%,100.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A28R88,1,1,0:00:05,0,0.00%,0.00%,2019-04-01,Dataset
/catalog/view/doi:10.18739/A28R88,1,1,0:01:13,0,0.00%,0.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A28S4JP15,8,5,0:01:03,1,0.00%,25.00%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A28S4JP15,29,12,0:02:45,9,55.56%,37.93%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A28S4JP15,1,1,0:02:41,0,0.00%,0.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A28S4JP15,2,2,0:00:32,1,0.00%,50.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A28S4JP15,1,1,0:00:28,1,0.00%,0.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A28S4JP15,3,3,0:00:00,2,100.00%,100.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A28S4JP34,1,1,0:00:12,0,0.00%,0.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A28S4JP34,1,1,0:00:00,0,0.00%,100.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A28S5G,1,1,0:00:32,0,0.00%,0.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A28S5G,1,1,0:01:11,0,0.00%,0.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A28S5G,2,2,0:01:15,1,100.00%,50.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A28V89,1,1,0:00:00,1,100.00%,100.00%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A28W3824W,6,4,0:00:33,0,0.00%,16.67%,2019-04-01,Dataset
/catalog/view/doi:10.18739/A28W3824W,4,3,0:09:12,0,0.00%,25.00%,2019-05-01,Dataset
/catalog/view/doi:10.18739/A28W3824W,1,1,0:00:00,0,0.00%,100.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A28W3824W,2,2,0:00:48,0,0.00%,0.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A28W3824W,4,4,0:00:06,2,50.00%,50.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A28W3824W,6,4,0:02:53,1,0.00%,16.67%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A28W3827B,2,2,0:00:24,0,0.00%,0.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A28W3827B,3,2,0:01:46,0,0.00%,33.33%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A28W44,1,1,0:01:07,0,0.00%,0.00%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A28W44,1,1,0:00:00,1,100.00%,100.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A2901ZF4P,1,1,0:00:07,0,0.00%,0.00%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A2901ZF4P,2,1,0:00:06,0,0.00%,0.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A2901ZF6N,1,1,0:11:50,0,0.00%,0.00%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A2901ZF6N,8,7,0:01:07,2,100.00%,50.00%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A2901ZF6N,6,6,0:03:24,4,75.00%,50.00%,2019-04-01,Dataset
/catalog/view/doi:10.18739/A2901ZF74,2,1,0:00:52,0,0.00%,0.00%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A2901ZF74,1,1,0:01:12,0,0.00%,0.00%,2019-04-01,Dataset
/catalog/view/doi:10.18739/A2901ZF74,1,1,0:00:00,0,0.00%,100.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A2901ZF74,1,1,0:00:24,0,0.00%,0.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A2901ZF8M,3,2,0:00:58,0,0.00%,0.00%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A2901ZF8M,1,1,0:00:38,0,0.00%,0.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A2901ZG06,2,2,0:00:37,0,0.00%,0.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A2901ZG06,1,1,0:03:36,0,0.00%,0.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A29033,2,2,0:00:00,2,100.00%,100.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A2905V,1,1,0:00:00,1,100.00%,100.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A29067,1,1,0:00:00,1,100.00%,100.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A29067,1,1,0:12:27,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A2928P,1,1,0:01:36,0,0.00%,0.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A2928P,1,1,0:00:00,1,100.00%,100.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A2928P,4,3,0:00:32,3,66.67%,50.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A2928P,1,1,0:00:00,1,100.00%,100.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A2930NT9Z,2,1,0:00:04,0,0.00%,50.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A2930NV02,3,1,0:03:01,0,0.00%,0.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A2930NV02,5,3,0:03:33,1,0.00%,20.00%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A2930NV02,1,1,0:00:00,1,100.00%,100.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A2930NV02,1,1,0:00:00,1,100.00%,100.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A2930NV02,1,1,0:00:00,1,100.00%,100.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A2930NV40,1,1,0:04:00,0,0.00%,0.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A2930NV40,1,1,0:00:18,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A2931C,1,1,0:00:00,1,100.00%,100.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A2956Z,1,1,0:00:22,0,0.00%,0.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A2959C74Q,1,1,0:00:00,0,0.00%,100.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A2959C756,2,1,0:00:05,0,0.00%,0.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A2959C756,1,1,0:00:08,0,0.00%,0.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A2962S,1,1,0:00:18,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A2985M,8,4,0:05:26,4,75.00%,50.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A2985M,3,2,0:05:20,2,0.00%,33.33%,2019-03-01,Dataset
/catalog/view/doi:10.18739/A2985M,5,3,0:00:45,2,50.00%,60.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A2985M,2,2,0:00:00,2,100.00%,100.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A2985M,1,1,0:00:00,0,0.00%,100.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A2985M,7,6,0:07:37,6,57.14%,71.43%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A2985M,9,6,0:00:40,6,66.67%,55.56%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A2987C,2,1,0:00:26,0,0.00%,0.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A2987C,2,2,0:01:50,0,0.00%,0.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A29882M33,1,1,0:22:19,0,0.00%,0.00%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A29882M90,1,1,0:00:27,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A29C6S13F,8,5,0:00:28,1,0.00%,25.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A29C6S13F,2,2,0:00:43,0,0.00%,0.00%,2019-09-01,Dataset
/catalog/view/doi:10.18739/A29C6S14X,1,1,0:00:01,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A29C7D,1,1,0:00:00,0,0.00%,100.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A29D1G,1,1,0:00:19,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A29F73,4,3,0:00:36,0,0.00%,0.00%,2019-05-01,Dataset
/catalog/view/doi:10.18739/A29F8G,1,1,0:01:13,0,0.00%,0.00%,2019-04-01,Dataset
/catalog/view/doi:10.18739/A29G2J,1,1,0:00:28,0,0.00%,0.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A29G5GD39,1,1,0:00:02,0,0.00%,0.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A29G5GD39,1,1,0:00:09,0,0.00%,0.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A29G5GD58,5,4,0:00:46,1,0.00%,40.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A29G5GD6R,1,1,0:00:31,0,0.00%,0.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A29G96,1,1,0:00:20,0,0.00%,0.00%,2019-12-01,Dataset
/catalog/view/doi:10.18739/A29J9W,2,2,0:00:00,1,100.00%,100.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A29K45S2P,1,1,0:00:02,0,0.00%,0.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A29K45S35,2,1,0:00:57,0,0.00%,0.00%,2019-04-01,Dataset
/catalog/view/doi:10.18739/A29K45S73,1,1,0:00:02,0,0.00%,0.00%,2019-07-01,Dataset
/catalog/view/doi:10.18739/A29K45S73,3,2,0:00:37,0,0.00%,0.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A29K45S8K,2,2,0:00:00,1,100.00%,100.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A29K63,1,1,0:00:18,0,0.00%,0.00%,2019-01-01,Dataset
/catalog/view/doi:10.18739/A29K8V,7,5,0:02:05,5,80.00%,71.43%,2019-02-01,Dataset
/catalog/view/doi:10.18739/A29K8V,2,1,0:00:15,0,0.00%,0.00%,2019-08-01,Dataset
/catalog/view/doi:10.18739/A29K8V,1,1,0:00:00,1,0.00%,100.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A29K97,3,3,0:00:00,3,100.00%,100.00%,2019-04-01,Dataset
/catalog/view/doi:10.18739/A29K97,4,4,0:01:21,4,75.00%,75.00%,2019-05-01,Dataset
/catalog/view/doi:10.18739/A29K97,1,1,0:00:00,1,100.00%,100.00%,2019-06-01,Dataset
/catalog/view/doi:10.18739/A29K97,3,3,0:00:00,2,50.00%,100.00%,2019-10-01,Dataset
/catalog/view/doi:10.18739/A29K97,2,2,0:11:18,0,0.00%,50.00%,2019-11-01,Dataset
/catalog/view/doi:10.18739/A29M05,1,1,0:00:45,0,0.00%,0.00%,2019-02-01,Dataset
